ano,dia,n_questao,texto
2012,2,QUESTÃO 55,"O mecanismo que permite articular uma porta (de 
um móvel ou de acesso) é a dobradiça. Normalmente, 
são necessárias duas ou mais dobradiças para que a 
porta seja fixada no móvel ou no portal, permanecendo 
em equilíbrio e podendo ser articulada com facilidade.
No plano, o diagrama vetorial das forças que as 
dobradiças exercem na porta está representado em
A 
B 
C
D
E
*AZUL75SAB18*"
2012,2,QUESTÃO 56,"A figura representa um dos modelos de um 
sistema de interações entre seres vivos. Ela apresenta 
duas propriedades, P1 e P2, que interagem em I, para 
afetar uma terceira propriedade, P3, quando o sistema 
é alimentado por uma fonte de energia, E. Essa 
figura pode simular um sistema de campo em que P1 
representa as plantas verdes; P2 um animal herbívoro 
e P3, um animal onívoro.
ODUM, E. P. Ecologia. Rio de Janeiro: Guanabara Koogan, 1988.
A função interativa I representa a proporção de
A herbivoria entre P1 e P2.
B polinização entre P1 e P2.
C P3 utilizada na alimentação de P1 e P2.
D P1 ou P2 utilizada na alimentação de P3.
E energia de P1 e de P2 que saem do sistema."
2012,2,QUESTÃO 57,"Muitas espécies de plantas lenhosas são 
encontradas no cerrado brasileiro. Para a sobrevivência 
nas condições de longos períodos de seca e queimadas 
periódicas, próprias desse ecossistema, essas plantas 
desenvolveram estruturas muito peculiares.
As estruturas adaptativas mais apropriadas para a 
sobrevivência desse grupo de plantas nas condições 
ambientais do referido ecossistema são:
A Cascas finas e sem sulcos ou fendas.
B Caules estreitos e retilíneos.
C Folhas estreitas e membranosas.
D Gemas apicais com densa pilosidade.
E Raízes superficiais, em geral, aéreas."
2012,2,QUESTÃO 58,"A própolis é um produto natural conhecido por suas 
propriedades anti-inflamatórias e cicatrizantes. Esse 
material contém mais de 200 compostos identificados até 
o momento. Dentre eles, alguns são de estrutura simples, 
como é o caso do C6H5CO2CH2CH3, cuja estrutura está 
mostrada a seguir.
C
O
O
CH2CH3
O ácido carboxílico e o álcool capazes de produzir o 
éster em apreço por meio da reação de esterificação são, 
respectivamente,
A ácido benzoico e etanol.
B ácido propanoico e hexanol.
C ácido fenilacético e metanol.
D ácido propiônico e cicloexanol.
E ácido acético e álcool benzílico."
2012,2,QUESTÃO 59,"No Japão, um movimento nacional para a promoção da 
luta contra o aquecimento global leva o slogan: 1 pessoa, 
1 dia, 1 kg de CO2 a menos! A ideia é cada pessoa reduzir 
em 1 kg a quantidade de CO2 emitida todo dia, por meio de 
pequenos gestos ecológicos, como diminuir a queima de 
gás de cozinha.
Um hamburguer ecológico? É pra já! Disponível em: http://lqes.iqm.unicamp.br. 
Acesso em: 24 fev. 2012 (adaptado).
Considerando um processo de combustão completa de 
um gás de cozinha composto exclusivamente por butano 
(C4H10), a mínima quantidade desse gás que um japonês 
deve deixar de queimar para atender à meta diária, 
apenas com esse gesto, é de
Dados: CO2 (44 g/mol); C4H10 (58 g/mol)
A 0,25 kg.
B 0,33 kg.
C 1,0 kg.
D 1,3 kg.
E 3,0 kg. 
*AZUL75SAB19*"
2012,2,QUESTÃO 60,"Para melhorar a mobilidade urbana na rede metroviária é necessário minimizar o tempo entre estações. Para isso 
a administração do metrô de uma grande cidade adotou o seguinte procedimento entre duas estações: a locomotiva 
parte do repouso com aceleração constante por um terço do tempo de percurso, mantém a velocidade constante por 
outro terço e reduz sua velocidade com desaceleração constante no trecho final, até parar.
Qual é o gráfico de posição (eixo vertical) em função do tempo (eixo horizontal) que representa o movimento 
desse trem?
A 
tempo
po
si
çã
o
D 
tempo
po
si
çã
o
B 
tempo
po
si
çã
o
E
tempo
po
si
çã
o
C
tempo
po
si
çã
o
*AZUL75SAB20*"
2012,2,QUESTÃO 61,"A eficiência das lâmpadas pode ser comparada 
utilizando a razão, considerada linear, entre a quantidade 
de luz produzida e o consumo. A quantidade de luz é 
medida pelo fluxo luminoso, cuja unidade é o lúmen (lm). 
O consumo está relacionado à potência elétrica da 
lâmpada que é medida em watt (W). Por exemplo, 
uma lâmpada incandescente de 40 W emite cerca de 
600 lm, enquanto uma lâmpada fluorescente de 40 W 
emite cerca de 3 000 lm.
Disponível em: http://tecnologia.terra.com.br. Acesso em: 29 fev. 2012 (adaptado).
A eficiência de uma lâmpada incandescente de 40 W é
A maior que a de uma lâmpada fluorescente de 8 W, 
que produz menor quantidade de luz.
B maior que a de uma lâmpada fluorescente de 40 W, 
que produz menor quantidade de luz.
C menor que a de uma lâmpada fluorescente de 8 W, 
que produz a mesma quantidade de luz.
D menor que a de uma lâmpada fluorescente de 40 W, 
pois consome maior quantidade de energia.
E igual a de uma lâmpada fluorescente de 40 W, que 
consome a mesma quantidade de energia."
2012,2,QUESTÃO 62,"Não é de hoje que o homem cria, artificialmente, 
variedades de peixes por meio da hibridação. Esta é uma 
técnica muito usada pelos cientistas e pelos piscicultores 
porque os híbridos resultantes, em geral, apresentam 
maior valor comercial do que a média de ambas as 
espécies parentais, além de reduzir a sobrepesca no 
ambiente natural.
Terra da Gente, ano 4, n. 47, mar. 2008 (adaptado).
Sem controle, esses animais podem invadir rios e lagos 
naturais, se reproduzir e
A originar uma nova espécie poliploide.
B substituir geneticamente a espécie natural.
C ocupar o primeiro nível trófico no hábitat aquático.
D impedir a interação biológica entre as espécies parentais.
E produzir descendentes com o código genético modificado."
2012,2,QUESTÃO 63,"Há milhares de anos o homem faz uso da 
biotecnologia para a produção de alimentos como 
pães, cervejas e vinhos. Na fabricação de pães, por 
exemplo, são usados fungos unicelulares, chamados 
de leveduras, que são comercializados como fermento 
biológico. Eles são usados para promover o crescimento 
da massa, deixando-a leve e macia.
O crescimento da massa do pão pelo processo citado é 
resultante da 
A liberação de gás carbônico.
B formação de ácido lático.
C formação de água.
D produção de ATP.
E liberação de calor. 
*AZUL75SAB21*"
2012,2,QUESTÃO 64,"Alguns povos indígenas ainda preservam suas 
tradições realizando a pesca com lanças, demonstrando 
uma notável habilidade. Para fisgar um peixe em um 
lago com águas tranquilas o índio deve mirar abaixo da 
posição em que enxerga o peixe.
Ele deve proceder dessa forma porque os raios de luz
A refletidos pelo peixe não descrevem uma trajetória 
retilínea no interior da água.
B emitidos pelos olhos do índio desviam sua trajetória 
quando passam do ar para a água.
C espalhados pelo peixe são refletidos pela superfície 
da água.
D emitidos pelos olhos do índio são espalhados pela 
superfície da água.
E refletidos pelo peixe desviam sua trajetória quando 
passam da água para o ar."
2012,2,QUESTÃO 65,"Os vegetais biossintetizam determinadas 
substâncias (por exemplo, alcaloides e flavonoides), cuja 
estrutura química e concentração variam num mesmo 
organismo em diferentes épocas do ano e estágios 
de desenvolvimento. Muitas dessas substâncias são 
produzidas para a adaptação do organismo às variações 
ambientais (radiação UV, temperatura, parasitas, 
herbívoros, estímulo a polinizadores etc.) ou fisiológicas 
(crescimento, envelhecimento etc.).
As variações qualitativa e quantitativa na produção 
dessas substâncias durante um ano são possíveis porque 
o material genético do indivíduo
A sofre constantes recombinações para adaptar-se.
B muda ao longo do ano e em diferentes fases da vida.
C cria novos genes para biossíntese de substâncias 
específicas.
D altera a sequência de bases nitrogenadas para criar 
novas substâncias.
E possui genes transcritos diferentemente de acordo 
com cada necessidade."
2012,2,QUESTÃO 66,"O benzeno é um hidrocarboneto aromático presente 
no petróleo, no carvão e em condensados de gás natural. 
Seus metabólitos são altamente tóxicos e se depositam 
na medula óssea e nos tecidos gordurosos. O limite de 
exposição pode causar anemia, câncer (leucemia) e 
distúrbios do comportamento. Em termos de reatividade 
química, quando um eletrófilo se liga ao benzeno, ocorre 
a formação de um intermediário, o carbocátion. Por fim, 
ocorre a adição ou substituição eletrofílica.
 Disponível em: www.sindipetro.org.br. Acesso em: 1 mar. 2012 (adaptado).
E
ne
rg
ia
 L
iv
re
carbocátion (I) produto (II)
produto (III)
Br2 catalisador+ +
Progresso da Reação
Disponível em: www.qmc.ufsc.br. Acesso em: 1 mar. 2012 (adaptado).
Com base no texto e no gráfico do progresso da reação 
apresentada, as estruturas químicas encontradas em 
I, II e III são, respectivamente:
A Br
Br
Br Br
H
H
+
; ;
B 
BrBr
Br
Br
H
H
+
; ;
C Br
Br
Br BrH
H
+
; ;
D
BrBr
Br
Br
HH
+
; ;
E
Br
Br Br
Br
H H
+
; ;
*AZUL75SAB22*"
2012,2,QUESTÃO 67,"O manual que acompanha uma ducha higiênica 
informa que a pressão mínima da água para o seu 
funcionamento apropriado é de 20 kPa. A figura mostra a 
instalação hidráulica com a caixa d’água e o cano ao qual 
deve ser conectada a ducha.
CAIXA 
D’ÁGUA
O valor da pressão da água na ducha está associado 
à altura
A h1.
B h2.
C h3.
D h4.
E h5."
2012,2,QUESTÃO 68,"O menor tamanduá do mundo é solitário e tem 
hábitos noturnos, passa o dia repousando, geralmente 
em um emaranhado de cipós, com o corpo curvado 
de tal maneira que forma uma bola. Quando em 
atividade, se locomove vagarosamente e emite som 
semelhante a um assobio. A cada gestação, gera um 
único filhote. A cria é deixada em uma árvore à noite 
e é amamentada pela mãe até que tenha idade para 
procurar alimento. As fêmeas adultas têm territórios 
grandes e o território de um macho inclui o de várias 
fêmeas, o que significa que ele tem sempre diversas 
pretendentes à disposição para namorar!
Ciência Hoje das Crianças, ano 19, n. 174, nov. 2006 (adaptado).
Essa descrição sobre o tamanduá diz respeito ao seu
A hábitat.
B biótopo.
C nível trófico.
D nicho ecológico.
E potencial biótico."
2012,2,QUESTÃO 69,"Uma dona de casa acidentalmente deixou cair na 
geladeira a água proveniente do degelo de um peixe, 
o que deixou um cheiro forte e desagradável dentro do 
eletrodoméstico. Sabe-se que o odor característico de 
peixe se deve às aminas e que esses compostos se 
comportam como bases.
Na tabela são listadas as concentrações 
hidrogeniônicas de alguns materiais encontrados na 
cozinha, que a dona de casa pensa em utilizar na limpeza 
da geladeira.
Material Concentração de H3O+ (mol/L)
Suco de limão 10–2
Leite  10–6
Vinagre 10–3
Álcool 10–8
Sabão  10–12
Carbonato de sódio/
barrilha  10
–12
Dentre os materiais listados, quais são apropriados para 
amenizar esse odor?
A Álcool ou sabão.
B Suco de limão ou álcool.
C Suco de limão ou vinagre.
D Suco de limão, leite ou sabão.
E Sabão ou carbonato de sódio/barrilha."
2012,2,QUESTÃO 70,"Em uma planície, ocorreu um acidente ambiental 
em decorrência do derramamento de grande 
quantidade de um hidrocarboneto que se apresenta na 
forma pastosa à temperatura ambiente. Um químico 
ambiental utilizou uma quantidade apropriada de 
uma solução de para-dodecil-benzenossulfonato de 
sódio, um agente tensoativo sintético, para diminuir os 
impactos desse acidente.
Essa intervenção produz resultados positivos para o 
ambiente porque
A promove uma reação de substituição no 
hidrocarboneto, tornando-o menos letal ao ambiente.
B a hidrólise do para-dodecil-benzenossulfonato de 
sódio produz energia térmica suficiente para vaporizar 
o hidrocarboneto.
C a mistura desses reagentes provoca a combustão do 
hidrocarboneto, o que diminui a quantidade dessa 
substância na natureza.
D a solução de para-dodecil-benzenossulfonato 
possibilita a solubilização do hidrocarboneto.
E o reagente adicionado provoca uma solidificação do 
hidrocarboneto, o que facilita sua retirada do ambiente.
*AZUL75SAB23*"
2012,2,QUESTÃO 71,"Suponha que você seja um consultor e foi contratado 
para assessorar a implantação de uma matriz energética 
em um pequeno país com as seguintes características: 
região plana, chuvosa e com ventos constantes, dispondo 
de poucos recursos hídricos e sem reservatórios de 
combustíveis fósseis.
De acordo com as características desse país, a matriz 
energética de menor impacto e risco ambientais é a 
baseada na energia
A dos biocombustíveis, pois tem menor impacto 
ambiental e maior disponibilidade.
B solar, pelo seu baixo custo e pelas características do 
país favoráveis à sua implantação.
C nuclear, por ter menor risco ambiental e ser adequada 
a locais com menor extensão territorial.
D hidráulica, devido ao relevo, à extensão territorial do 
país e aos recursos naturais disponíveis.
E eólica, pelas características do país e por não gerar 
gases do efeito estufa nem resíduos de operação."
